n_focals,k_add,cond,xeu,n_p,n_a,n_t,n_fod,n_focals2,belg_size,belg_time,proper_belg,dt_ok,dt_size,dt_time,dt_max_lg,ct_ok,ct_size,ct_time,ct_max_lg,tt_ok,tt_size,tt_time,tt_max_lg
10,2,dempster,TBEU,2,3;2,2,4,7,48,0.000563,True,None,438,0.004134,4,None,174,0.001802,3,None,48,0.000469,2,
10,2,dempster,TBEU,2,3;2,3,8,10,108,0.000589,True,None,1062,0.009759,4,None,294,0.002865,3,None,96,0.001087,2,
10,2,dempster,TBEU,2,3;2,3,8,9,108,0.000637,True,None,702,0.006809,4,None,366,0.003420,3,None,96,0.001049,2,
10,2,dempster,TBEU,2,2;3,2,4,7,48,0.000563,True,None,480,0.004701,4,None,228,0.002238,3,None,48,0.000510,2,
10,2,dempster,TBEU,2,2;3,2,4,4,48,0.000594,True,None,378,0.003799,4,None,138,0.001513,3,None,48,0.000437,2,
10,2,dempster,TBEU,2,2;3,3,9,8,108,0.000690,True,None,738,0.007143,4,None,270,0.002633,3,None,108,0.001148,2,
10,2,dempster,TBEU,2,2;3,3,6,9,108,0.000649,True,None,834,0.007821,4,None,162,0.001791,3,None,72,0.000773,2,
10,2,dempster,TBEU,2,3;3,2,4,7,72,0.000568,True,None,801,0.007164,4,None,153,0.001417,3,None,72,0.000619,2,
10,2,dempster,TBEU,2,3;3,2,4,6,72,0.000574,True,None,477,0.004330,4,None,153,0.001453,3,None,72,0.000574,2,
10,2,dempster,TBEU,2,3;3,3,9,10,162,0.000621,True,None,1476,0.013853,4,None,648,0.010793,3,None,162,0.001398,2,
10,2,dempster,TBEU,2,3;3,3,8,10,162,0.000669,True,None,2142,0.019594,4,None,306,0.002752,3,None,144,0.001285,2,
10,2,dempster,TBEU,3,2;2;2,2,7,8,192,0.000695,True,None,1400,0.016680,6,None,776,0.008561,5,None,168,0.001938,3,
10,2,dempster,TBEU,3,2;2;2,2,8,8,192,0.000694,True,None,1360,0.016011,6,None,736,0.007710,5,None,192,0.002150,3,
10,2,dempster,TBEU,3,2;2;2,3,15,10,648,0.001071,True,None,2176,0.025440,6,None,1384,0.014232,5,None,360,0.004186,3,
10,2,dempster,TBEU,3,2;2;2,3,15,10,648,0.001030,True,None,1400,0.017384,6,None,1352,0.013937,5,None,360,0.004215,3,
10,2,dempster,TBEU,3,3;2;2,2,8,8,288,0.000694,True,None,3108,0.034392,6,None,1632,0.016050,5,None,288,0.002589,3,
10,2,dempster,TBEU,3,3;2;2,2,7,8,288,0.000736,True,None,1932,0.021878,6,None,1284,0.013093,5,None,252,0.002330,3,
10,2,dempster,TBEU,3,3;2;2,3,15,9,972,0.001112,True,None,5280,0.058817,6,None,1500,0.014180,5,None,540,0.004980,3,
10,2,dempster,TBEU,3,3;2;2,3,16,10,972,0.001046,True,None,3456,0.040950,6,None,2304,0.022245,5,None,576,0.005413,3,
10,2,dempster,TBEU,3,2;3;2,2,8,9,288,0.000737,True,None,3048,0.034685,6,None,1608,0.020873,5,None,288,0.007726,3,
10,2,dempster,TBEU,3,2;3;2,2,6,9,288,0.000890,True,None,3168,0.035909,6,None,1656,0.016858,5,None,216,0.002035,3,
10,2,dempster,TBEU,3,2;3;2,3,14,10,972,0.001053,True,None,5856,0.067068,6,None,2040,0.019898,5,None,504,0.004771,3,
10,2,dempster,TBEU,3,2;3;2,3,14,10,972,0.001094,True,None,4392,0.051667,6,None,2304,0.023250,5,None,504,0.004752,3,
10,2,dempster,TBEU,3,3;3;2,2,8,9,432,0.000711,True,None,4788,0.053773,6,None,3168,0.030192,5,None,432,0.003424,3,
10,2,dempster,TBEU,3,3;3;2,2,8,8,432,0.000728,True,None,2952,0.034853,5,None,3384,0.032953,5,None,432,0.003397,3,
10,2,dempster,TBEU,3,3;3;2,3,14,10,1458,0.001053,True,None,10962,0.121261,6,None,3942,0.041958,5,None,756,0.006087,3,
10,2,dempster,TBEU,3,3;3;2,3,15,10,1458,0.001077,True,None,10368,0.113827,6,None,3402,0.031449,5,None,810,0.006621,3,
10,2,dempster,TBEU,3,2;2;3,2,8,9,288,0.000861,True,None,2676,0.030956,6,None,2064,0.020830,5,None,288,0.002769,3,
10,2,dempster,TBEU,3,2;2;3,2,8,9,288,0.000702,True,None,1848,0.021994,5,None,2136,0.021734,5,None,288,0.002703,3,
10,2,dempster,TBEU,3,2;2;3,3,13,10,972,0.001059,True,None,4524,0.050721,6,None,1500,0.014802,5,None,468,0.004480,3,
10,2,dempster,TBEU,3,2;2;3,3,14,10,972,0.001054,True,None,2784,0.032409,6,None,2424,0.023782,5,None,504,0.004791,3,
10,2,dempster,TBEU,3,3;2;3,2,7,9,432,0.000718,True,None,6678,0.075162,6,None,3114,0.030192,5,None,378,0.003003,3,
10,2,dempster,TBEU,3,3;2;3,2,6,7,432,0.000713,True,None,3924,0.042985,6,None,2250,0.021467,5,None,324,0.002621,3,
10,2,dempster,TBEU,3,3;2;3,3,13,10,1458,0.001150,True,None,7182,0.080058,6,None,3996,0.038151,5,None,702,0.005726,3,
10,2,dempster,TBEU,3,3;2;3,3,13,9,1458,0.001137,True,None,4410,0.049813,5,None,5112,0.049031,5,None,702,0.005443,3,
10,2,dempster,TBEU,3,2;3;3,2,8,8,432,0.000702,True,None,6426,0.071543,6,None,2970,0.028824,5,None,432,0.003474,3,
10,2,dempster,TBEU,3,2;3;3,2,7,7,432,0.000737,True,None,6138,0.067724,6,None,2628,0.028409,5,None,378,0.002979,3,
10,2,dempster,TBEU,3,2;3;3,3,14,10,1458,0.001090,True,None,12960,0.142706,6,None,3996,0.038052,5,None,756,0.006262,3,
10,2,dempster,TBEU,3,2;3;3,3,16,10,1458,0.001099,True,None,6048,0.067687,6,None,4968,0.047055,5,None,864,0.007039,3,
10,2,dempster,TBEU,3,3;3;3,2,7,9,648,0.000714,True,None,10287,0.114561,6,None,6399,0.063833,5,None,567,0.004048,3,
10,2,dempster,TBEU,3,3;3;3,2,8,10,648,0.000733,True,None,9720,0.106417,6,None,5913,0.056284,5,None,648,0.004646,3,
10,2,dempster,TBEU,3,3;3;3,3,15,10,2187,0.001096,True,None,8343,0.093487,5,None,9477,0.088936,5,None,1215,0.008746,3,
10,2,dempster,TBEU,3,3;3;3,3,17,10,2187,0.001106,True,None,23895,0.261575,6,None,7776,0.071866,5,None,1377,0.009944,3,
10,3,dempster,TBEU,2,2;2,2,4,7,32,0.000646,True,None,312,0.003809,4,None,128,0.001628,3,None,32,0.000468,2,
10,3,dempster,TBEU,2,2;2,2,4,7,32,0.000626,True,None,368,0.004528,4,None,128,0.001660,3,None,32,0.000467,2,
10,3,dempster,TBEU,2,2;2,3,7,9,72,0.000705,True,None,1152,0.013718,5,None,224,0.002792,3,None,56,0.000879,2,
10,3,dempster,TBEU,2,2;2,3,9,10,72,0.000670,True,None,1280,0.015299,6,None,280,0.003268,3,None,72,0.001137,2,
10,3,dempster,TBEU,2,3;2,2,4,7,48,0.000649,True,None,810,0.008795,4,None,228,0.002429,3,None,48,0.000535,2,
10,3,dempster,TBEU,2,3;2,2,4,7,48,0.000573,True,None,480,0.004698,4,None,228,0.002298,3,None,48,0.000518,2,
10,3,dempster,TBEU,2,3;2,3,9,10,108,0.000689,True,None,2538,0.029115,5,None,558,0.005429,3,None,108,0.001292,2,
10,3,dempster,TBEU,2,3;2,3,8,9,108,0.000718,True,None,2094,0.023933,5,None,534,0.005447,4,None,96,0.001131,2,
10,3,dempster,TBEU,2,2;3,2,4,7,48,0.000671,True,None,702,0.007478,4,None,228,0.002366,3,None,48,0.000545,2,
10,3,dempster,TBEU,2,2;3,2,4,6,48,0.000624,True,None,426,0.004950,4,None,228,0.002288,3,None,48,0.000494,2,
10,3,dempster,TBEU,2,2;3,3,9,10,108,0.000680,True,None,4086,0.046213,6,None,492,0.005662,3,None,108,0.001651,2,
10,3,dempster,TBEU,2,2;3,3,8,9,108,0.000717,True,None,3012,0.034148,6,None,552,0.005661,4,None,96,0.001153,2,
10,3,dempster,TBEU,2,3;3,2,4,7,72,0.000654,True,None,1719,0.017983,4,None,396,0.003588,3,None,72,0.000649,2,
10,3,dempster,TBEU,2,3;3,2,4,7,72,0.000621,True,None,1296,0.012758,4,None,396,0.003603,3,None,72,0.000653,2,
10,3,dempster,TBEU,2,3;3,3,9,10,162,0.000715,True,None,7695,0.084222,5,None,891,0.008768,4,None,162,0.001595,2,
10,3,dempster,TBEU,2,3;3,3,8,9,162,0.000748,True,None,7371,0.081781,5,None,855,0.007587,3,None,144,0.001390,2,
10,3,dempster,TBEU,3,2;2;2,2,8,9,192,0.000803,True,None,2464,0.037543,6,None,2504,0.028041,5,None,192,0.002338,3,
10,3,dempster,TBEU,3,2;2;2,2,8,10,192,0.000767,True,None,2360,0.034284,6,None,2016,0.030736,5,None,192,0.004817,3,
10,3,dempster,TBEU,3,2;2;2,3,20,10,648,0.002210,True,None,5792,0.095738,8,None,3248,0.042596,6,None,480,0.006148,3,
10,3,dempster,TBEU,3,2;2;2,3,17,10,648,0.001179,True,None,5504,0.082920,7,None,3000,0.032599,5,None,408,0.005076,3,
10,3,dempster,TBEU,3,3;2;2,2,7,9,288,0.000766,True,None,4992,0.072234,6,None,3828,0.041867,5,None,252,0.002427,3,
10,3,dempster,TBEU,3,3;2;2,2,7,10,288,0.000752,True,None,5280,0.075628,6,None,3324,0.039240,5,None,252,0.002534,3,
10,3,dempster,TBEU,3,3;2;2,3,19,10,972,0.001129,True,None,26664,0.371074,9,None,6204,0.065085,6,None,684,0.006983,3,
10,3,dempster,TBEU,3,3;2;2,3,19,10,972,0.001130,True,None,16848,0.242911,8,None,6600,0.066555,5,None,684,0.006837,3,
10,3,dempster,TBEU,3,2;3;2,2,8,9,288,0.000781,True,None,5016,0.073743,6,None,4800,0.053903,5,None,288,0.004759,3,
10,3,dempster,TBEU,3,2;3;2,2,8,10,288,0.000775,True,None,5160,0.074375,6,None,3840,0.041824,5,None,288,0.002842,3,
10,3,dempster,TBEU,3,2;3;2,3,17,10,972,0.001171,True,None,15720,0.226725,8,None,5916,0.063237,6,None,612,0.006119,3,
10,3,dempster,TBEU,3,2;3;2,3,20,10,972,0.001140,True,None,17748,0.252584,8,None,6396,0.070746,6,None,720,0.007329,3,
10,3,dempster,TBEU,3,3;3;2,2,8,9,432,0.000762,True,None,8892,0.122051,6,None,5940,0.064737,5,None,432,0.003508,3,
10,3,dempster,TBEU,3,3;3;2,2,8,9,432,0.000796,True,None,11232,0.159440,6,None,5508,0.055379,5,None,432,0.003540,3,
10,3,dempster,TBEU,3,3;3;2,3,16,10,1458,0.001113,True,None,29430,0.409689,7,None,11394,0.115266,6,None,864,0.007115,3,
10,3,dempster,TBEU,3,3;3;2,3,18,10,1458,0.001133,True,None,26082,0.367469,7,None,15174,0.171789,7,None,972,0.008118,3,
10,3,dempster,TBEU,3,2;2;3,2,8,10,288,0.000738,True,None,4284,0.061939,6,None,4344,0.049792,5,None,288,0.002888,3,
10,3,dempster,TBEU,3,2;2;3,2,8,10,288,0.000722,True,None,5112,0.078063,6,None,4140,0.045960,5,None,288,0.002932,3,
10,3,dempster,TBEU,3,2;2;3,3,18,10,972,0.001144,True,None,10752,0.149530,7,None,5304,0.060373,6,None,648,0.006434,3,
10,3,dempster,TBEU,3,2;2;3,3,18,10,972,0.001164,True,None,16800,0.243439,7,None,6096,0.059431,5,None,648,0.006454,3,
10,3,dempster,TBEU,3,3;2;3,2,8,9,432,0.000754,True,None,9828,0.129659,6,None,4410,0.050128,5,None,432,0.003812,3,
10,3,dempster,TBEU,3,3;2;3,2,7,9,432,0.000798,True,None,8694,0.119600,6,None,5202,0.056570,5,None,378,0.003138,3,
10,3,dempster,TBEU,3,3;2;3,3,17,10,1458,0.001164,True,None,52002,0.705772,8,None,7650,0.075642,5,None,918,0.007906,3,
10,3,dempster,TBEU,3,3;2;3,3,21,10,1458,0.001179,True,None,62586,0.865012,8,None,20322,0.236999,7,None,1134,0.009764,3,
10,3,dempster,TBEU,3,2;3;3,2,8,10,432,0.000768,True,None,11502,0.158964,6,None,7002,0.078254,5,None,432,0.003661,3,
10,3,dempster,TBEU,3,2;3;3,2,8,9,432,0.000799,True,None,10746,0.157167,6,None,8838,0.095562,5,None,432,0.003552,3,
10,3,dempster,TBEU,3,2;3;3,3,19,10,1458,0.001125,True,None,85914,1.187447,9,None,8352,0.082624,5,None,1026,0.008756,3,
10,3,dempster,TBEU,3,2;3;3,3,19,10,1458,0.001113,True,None,81540,1.114208,9,None,13248,0.150864,6,None,1026,0.008642,3,
10,3,dempster,TBEU,3,3;3;3,2,8,10,648,0.000762,True,None,26163,0.369978,6,None,12960,0.134910,5,None,648,0.004751,3,
10,3,dempster,TBEU,3,3;3;3,2,8,10,648,0.000744,True,None,33129,0.459927,6,None,11097,0.109925,5,None,648,0.004727,3,
10,3,dempster,TBEU,3,3;3;3,3,18,10,2187,0.001191,True,None,87480,1.204218,7,None,32967,0.375035,6,None,1458,0.010709,3,
10,3,dempster,TBEU,3,3;3;3,3,15,10,2187,0.001120,True,None,140292,1.910801,8,None,12393,0.119759,5,None,1215,0.008881,3,
10,4,dempster,TBEU,2,2;2,2,4,7,32,0.000691,True,None,368,0.004901,4,None,128,0.001650,3,None,32,0.000458,2,
10,4,dempster,TBEU,2,2;2,2,4,7,32,0.000647,True,None,408,0.004864,4,None,128,0.001615,3,None,32,0.000487,2,
10,4,dempster,TBEU,2,2;2,3,9,10,72,0.000705,True,None,1664,0.020939,6,None,440,0.005046,4,None,72,0.001130,2,
10,4,dempster,TBEU,2,2;2,3,9,10,72,0.000701,True,None,1440,0.019284,6,None,448,0.005056,4,None,72,0.001151,2,
10,4,dempster,TBEU,2,3;2,2,4,7,48,0.000629,True,None,810,0.008798,4,None,228,0.002318,3,None,48,0.000551,2,
10,4,dempster,TBEU,2,3;2,2,4,5,48,0.000719,True,None,630,0.007510,4,None,228,0.006521,3,None,48,0.002467,2,
10,4,dempster,TBEU,2,3;2,3,8,10,108,0.000836,True,None,4968,0.066070,6,None,534,0.005395,3,None,96,0.001219,2,
10,4,dempster,TBEU,2,3;2,3,9,9,108,0.000773,True,None,4104,0.052980,6,None,726,0.007875,4,None,108,0.001323,2,
10,4,dempster,TBEU,2,2;3,2,4,7,48,0.000685,True,None,720,0.009109,4,None,228,0.002461,3,None,48,0.000549,2,
10,4,dempster,TBEU,2,2;3,2,4,6,48,0.000667,True,None,648,0.007353,4,None,228,0.002306,3,None,48,0.000512,2,
10,4,dempster,TBEU,2,2;3,3,9,10,108,0.000740,True,None,2952,0.040527,5,None,966,0.010132,4,None,108,0.001352,2,
10,4,dempster,TBEU,2,2;3,3,8,9,108,0.000758,True,None,3834,0.049938,6,None,750,0.008035,4,None,96,0.001193,2,
10,4,dempster,TBEU,2,3;3,2,4,7,72,0.000703,True,None,1539,0.017326,4,None,396,0.003627,3,None,72,0.000626,2,
10,4,dempster,TBEU,2,3;3,2,4,6,72,0.000670,True,None,1152,0.013127,4,None,396,0.003556,3,None,72,0.000622,2,
10,4,dempster,TBEU,2,3;3,3,9,10,162,0.000705,True,None,7695,0.095811,5,None,1458,0.013475,4,None,162,0.001594,2,
10,4,dempster,TBEU,2,3;3,3,9,10,162,0.000778,True,None,7146,0.087765,5,None,1620,0.015916,4,None,162,0.001687,2,
10,4,dempster,TBEU,3,2;2;2,2,8,10,192,0.000821,True,None,3520,0.060127,6,None,2824,0.033436,5,None,192,0.002442,3,
10,4,dempster,TBEU,3,2;2;2,2,8,10,192,0.000906,True,None,3296,0.053385,6,None,3080,0.035248,5,None,192,0.002462,3,
10,4,dempster,TBEU,3,2;2;2,3,20,10,648,0.001262,True,None,13184,0.228555,8,None,6984,0.086815,7,None,480,0.006300,3,
10,4,dempster,TBEU,3,2;2;2,3,20,10,648,0.001199,True,None,12800,0.215822,9,None,6032,0.070069,7,None,480,0.006262,3,
10,4,dempster,TBEU,3,3;2;2,2,8,10,288,0.000870,True,None,7128,0.122173,6,None,7224,0.084732,5,None,288,0.002917,3,
10,4,dempster,TBEU,3,3;2;2,2,8,9,288,0.000818,True,None,6144,0.095662,6,None,4320,0.049360,5,None,288,0.002882,3,
10,4,dempster,TBEU,3,3;2;2,3,19,10,972,0.001212,True,None,30816,0.525097,8,None,14304,0.176297,7,None,684,0.007093,3,
10,4,dempster,TBEU,3,3;2;2,3,19,10,972,0.001188,True,None,43632,0.703403,9,None,9792,0.115700,6,None,684,0.007058,3,
10,4,dempster,TBEU,3,2;3;2,2,8,10,288,0.000841,True,None,8016,0.129662,6,None,5352,0.060233,5,None,288,0.002974,3,
10,4,dempster,TBEU,3,2;3;2,2,8,9,288,0.000829,True,None,6552,0.107836,6,None,5028,0.058731,5,None,288,0.002888,3,
10,4,dempster,TBEU,3,2;3;2,3,21,10,972,0.001216,True,None,40392,0.679518,9,None,10848,0.124303,6,None,756,0.007862,3,
10,4,dempster,TBEU,3,2;3;2,3,20,10,972,0.001207,True,None,50112,0.825348,9,None,13728,0.161764,7,None,720,0.007556,3,
10,4,dempster,TBEU,3,3;3;2,2,8,9,432,0.000849,True,None,14688,0.249797,6,None,11466,0.134675,5,None,432,0.003540,3,
10,4,dempster,TBEU,3,3;3;2,2,8,9,432,0.000796,True,None,14688,0.221763,6,None,7776,0.077795,5,None,432,0.003547,3,
10,4,dempster,TBEU,3,3;3;2,3,22,10,1458,0.001190,True,None,140616,2.323663,9,None,25236,0.288544,6,None,1188,0.010336,3,
10,4,dempster,TBEU,3,3;3;2,3,22,10,1458,0.001260,True,None,155844,2.584116,9,None,24984,0.285421,6,None,1188,0.010446,3,
10,4,dempster,TBEU,3,2;2;3,2,8,10,288,0.000789,True,None,7632,0.116857,6,None,5640,0.061902,5,None,288,0.002949,3,
10,4,dempster,TBEU,3,2;2;3,2,8,10,288,0.000807,True,None,7368,0.127215,6,None,6072,0.079580,5,None,288,0.002909,3,
10,4,dempster,TBEU,3,2;2;3,3,21,10,972,0.001170,True,None,51840,0.835102,9,None,12480,0.144435,7,None,756,0.008863,3,
10,4,dempster,TBEU,3,2;2;3,3,20,10,972,0.001301,True,None,24120,0.415331,8,None,10080,0.123144,6,None,720,0.007573,3,
10,4,dempster,TBEU,3,3;2;3,2,7,9,432,0.000819,True,None,13824,0.197433,6,None,6984,0.077543,5,None,378,0.003191,3,
10,4,dempster,TBEU,3,3;2;3,2,8,10,432,0.000814,True,None,18306,0.318000,6,None,13572,0.152131,5,None,432,0.003762,3,
10,4,dempster,TBEU,3,3;2;3,3,20,10,1458,0.001224,True,None,68040,1.137599,8,None,26046,0.317585,6,None,1080,0.009413,3,
10,4,dempster,TBEU,3,3;2;3,3,21,10,1458,0.001255,True,None,83808,1.394279,8,None,29286,0.350629,7,None,1134,0.009815,3,
10,4,dempster,TBEU,3,2;3;3,2,8,10,432,0.000793,True,None,16308,0.266812,6,None,10944,0.126099,5,None,432,0.005492,3,
10,4,dempster,TBEU,3,2;3;3,2,8,10,432,0.000754,True,None,13824,0.225973,6,None,10566,0.119525,5,None,432,0.003589,3,
10,4,dempster,TBEU,3,2;3;3,3,17,10,1458,0.001207,True,None,86022,1.431482,8,None,29124,0.361207,7,None,918,0.007945,3,
10,4,dempster,TBEU,3,2;3;3,3,21,10,1458,0.001207,True,None,124740,2.048605,9,None,17748,0.199992,6,None,1134,0.009941,3,
10,4,dempster,TBEU,3,3;3;3,2,8,10,648,0.000815,True,None,31104,0.515049,6,None,20817,0.264180,5,None,648,0.004868,3,
10,4,dempster,TBEU,3,3;3;3,2,8,9,648,0.000867,True,None,28107,0.411717,6,None,15066,0.164081,5,None,648,0.004668,3,
10,4,dempster,TBEU,3,3;3;3,3,22,10,2187,0.001210,True,None,220887,3.712561,8,None,42687,0.510022,6,None,1782,0.013495,3,
10,4,dempster,TBEU,3,3;3;3,3,23,10,2187,0.001188,True,None,242757,3.744777,8,None,51678,0.628882,7,None,1863,0.014073,3,
10,5,dempster,TBEU,2,2;2,2,4,4,32,0.000732,True,None,216,0.002391,4,None,104,0.001186,3,None,32,0.000379,2,
10,5,dempster,TBEU,2,2;2,2,4,6,32,0.000686,True,None,344,0.004451,4,None,128,0.001621,3,None,32,0.000419,2,
10,5,dempster,TBEU,2,2;2,3,9,10,72,0.000758,True,None,2400,0.033837,6,None,536,0.006239,4,None,72,0.001188,2,
10,5,dempster,TBEU,2,2;2,3,9,10,72,0.000743,True,None,2080,0.029251,6,None,464,0.005432,4,None,72,0.001229,2,
10,5,dempster,TBEU,2,3;2,2,4,7,48,0.000677,True,None,810,0.010099,4,None,228,0.002456,3,None,48,0.000542,2,
10,5,dempster,TBEU,2,3;2,2,4,5,48,0.000711,True,None,612,0.007759,4,None,228,0.002318,3,None,48,0.000508,2,
10,5,dempster,TBEU,2,3;2,3,9,10,108,0.000815,True,None,7344,0.106785,6,None,1152,0.011840,4,None,108,0.001389,2,
10,5,dempster,TBEU,2,3;2,3,9,10,108,0.000819,True,None,8208,0.122524,6,None,1176,0.012163,4,None,108,0.001406,2,
10,5,dempster,TBEU,2,2;3,2,4,7,48,0.000721,True,None,900,0.010846,4,None,228,0.002444,3,None,48,0.000521,2,
10,5,dempster,TBEU,2,2;3,2,4,5,48,0.000745,True,None,720,0.009013,4,None,228,0.002347,3,None,48,0.000522,2,
10,5,dempster,TBEU,2,2;3,3,9,10,108,0.000785,True,None,4680,0.067241,6,None,996,0.010256,4,None,108,0.001616,2,
10,5,dempster,TBEU,2,2;3,3,9,10,108,0.000998,True,None,7884,0.118605,6,None,1476,0.015504,4,None,108,0.001480,2,
10,5,dempster,TBEU,2,3;3,2,4,6,72,0.000752,True,None,1701,0.021853,4,None,396,0.003662,3,None,72,0.000653,2,
10,5,dempster,TBEU,2,3;3,2,4,6,72,0.000711,True,None,1701,0.019706,4,None,396,0.003597,3,None,72,0.000651,2,
10,5,dempster,TBEU,2,3;3,3,9,10,162,0.000798,True,None,12636,0.189250,6,None,2106,0.020601,4,None,162,0.001619,2,
10,5,dempster,TBEU,2,3;3,3,9,10,162,0.000790,True,None,19845,0.292842,6,None,1683,0.016363,4,None,162,0.001580,2,
10,5,dempster,TBEU,3,2;2;2,2,8,10,192,0.000855,True,None,3616,0.067588,6,None,4336,0.051909,5,None,192,0.002487,3,
10,5,dempster,TBEU,3,2;2;2,2,8,9,192,0.000912,True,None,3232,0.062136,6,None,2624,0.033905,5,None,192,0.002461,3,
10,5,dempster,TBEU,3,2;2;2,3,24,10,648,0.001325,True,None,21888,0.446154,9,None,10824,0.142499,7,None,576,0.007932,3,
10,5,dempster,TBEU,3,2;2;2,3,23,10,648,0.001260,True,None,25856,0.504654,9,None,9200,0.116600,7,None,552,0.007716,3,
10,5,dempster,TBEU,3,3;2;2,2,8,9,288,0.000858,True,None,5880,0.104368,6,None,7128,0.084623,5,None,288,0.002869,3,
10,5,dempster,TBEU,3,3;2;2,2,8,9,288,0.000890,True,None,7272,0.142260,6,None,8172,0.095995,5,None,288,0.002882,3,
10,5,dempster,TBEU,3,3;2;2,3,25,10,972,0.001296,True,None,62784,1.231649,9,None,23100,0.308324,7,None,900,0.010709,3,
10,5,dempster,TBEU,3,3;2;2,3,24,10,972,0.001279,True,None,91584,1.750823,9,None,19644,0.232677,7,None,864,0.010177,3,
10,5,dempster,TBEU,3,2;3;2,2,8,10,288,0.000859,True,None,8136,0.160486,6,None,8340,0.109245,5,None,288,0.002933,3,
10,5,dempster,TBEU,3,2;3;2,2,8,10,288,0.000837,True,None,8640,0.143392,6,None,6360,0.076059,5,None,288,0.002943,3,
10,5,dempster,TBEU,3,2;3;2,3,23,10,972,0.001337,True,None,72576,1.430432,9,None,25836,0.327882,7,None,828,0.009018,3,
10,5,dempster,TBEU,3,2;3;2,3,23,10,972,0.001305,True,None,67824,1.288990,9,None,15228,0.186293,6,None,828,0.009064,3,
10,5,dempster,TBEU,3,3;3;2,2,8,10,432,0.000885,True,None,15498,0.298481,6,None,12582,0.153226,5,None,432,0.008880,3,
10,5,dempster,TBEU,3,3;3;2,2,8,10,432,0.000826,True,None,16632,0.310760,6,None,14670,0.173666,5,None,432,0.003702,3,
10,5,dempster,TBEU,3,3;3;2,3,21,10,1458,0.001277,True,None,339228,6.348954,9,None,30906,0.355189,6,None,1134,0.010316,3,
10,5,dempster,TBEU,3,3;3;2,3,26,10,1458,0.001272,True,None,299052,5.563188,9,None,41094,0.510453,7,None,1404,0.012801,3,
10,5,dempster,TBEU,3,2;2;3,2,8,10,288,0.000899,True,None,8136,0.154083,6,None,7716,0.094650,5,None,288,0.003021,3,
10,5,dempster,TBEU,3,2;2;3,2,8,9,288,0.000897,True,None,6432,0.130948,6,None,6012,0.066414,5,None,288,0.002892,3,
10,5,dempster,TBEU,3,2;2;3,3,22,10,972,0.001272,True,None,78336,1.529019,9,None,18168,0.224934,7,None,792,0.008659,3,
10,5,dempster,TBEU,3,2;2;3,3,23,10,972,0.001244,True,None,65520,1.248034,9,None,18564,0.236916,7,None,828,0.008950,3,
10,5,dempster,TBEU,3,3;2;3,2,8,10,432,0.000844,True,None,15174,0.274842,6,None,11718,0.132607,5,None,432,0.003748,3,
10,5,dempster,TBEU,3,3;2;3,2,8,9,432,0.000852,True,None,14958,0.253101,6,None,12708,0.139649,5,None,432,0.003548,3,
10,5,dempster,TBEU,3,3;2;3,3,24,10,1458,0.001283,True,None,254340,4.711386,9,None,47934,0.611231,7,None,1296,0.011719,3,
10,5,dempster,TBEU,3,3;2;3,3,23,10,1458,0.001271,True,None,203148,3.878035,9,None,60858,0.830250,7,None,1242,0.011095,3,
10,5,dempster,TBEU,3,2;3;3,2,8,9,432,0.000888,True,None,17496,0.319587,6,None,13302,0.156259,5,None,432,0.003603,3,
10,5,dempster,TBEU,3,2;3;3,2,8,9,432,0.000905,True,None,16092,0.287277,6,None,12834,0.153243,5,None,432,0.003636,3,
10,5,dempster,TBEU,3,2;3;3,3,22,10,1458,0.001333,True,None,187596,3.673545,9,None,42606,0.551951,7,None,1188,0.010543,3,
10,5,dempster,TBEU,3,2;3;3,3,23,10,1458,0.001327,True,None,133164,2.516937,9,None,39510,0.559263,7,None,1242,0.011141,3,
10,5,dempster,TBEU,3,3;3;3,2,8,10,648,0.000867,True,None,43740,0.802849,6,None,26649,0.308999,5,None,648,0.004918,3,
10,5,dempster,TBEU,3,3;3;3,2,8,10,648,0.000823,True,None,37422,0.626994,6,None,23166,0.255422,5,None,648,0.004818,3,
10,5,dempster,TBEU,3,3;3;3,3,23,10,2187,0.001324,True,None,500823,9.686189,9,None,115911,1.517786,7,None,1863,0.014432,3,
10,5,dempster,TBEU,3,3;3;3,3,23,10,2187,0.001276,True,None,328050,6.080691,8,None,86184,1.079266,7,None,1863,0.014370,3,
10,6,dempster,TBEU,2,2;2,2,4,4,32,0.000804,True,None,256,0.003449,4,None,128,0.001465,3,None,32,0.000397,2,
10,6,dempster,TBEU,2,2;2,2,4,5,32,0.000749,True,None,320,0.004154,4,None,128,0.001477,3,None,32,0.000394,2,
10,6,dempster,TBEU,2,2;2,3,9,10,72,0.000761,True,None,2080,0.029824,6,None,504,0.005778,4,None,72,0.001273,2,
10,6,dempster,TBEU,2,2;2,3,9,9,72,0.000850,True,None,2816,0.050657,6,None,640,0.007457,4,None,72,0.001231,2,
10,6,dempster,TBEU,2,3;2,2,4,5,48,0.000766,True,None,720,0.008812,4,None,228,0.002296,3,None,48,0.000488,2,
10,6,dempster,TBEU,2,3;2,2,4,6,48,0.000726,True,None,864,0.010169,4,None,228,0.002349,3,None,48,0.000534,2,
10,6,dempster,TBEU,2,3;2,3,9,9,108,0.000807,True,None,5436,0.077079,6,None,1410,0.020969,4,None,108,0.001334,2,
10,6,dempster,TBEU,2,3;2,3,9,10,108,0.000858,True,None,10512,0.159387,6,None,1398,0.014561,4,None,108,0.001432,2,
